# Time-averaged data for fix fxAvg
# TimeStep v_vTemp v_vPress v_vDens v_vPE v_vKE v_vEtot v_vVol
713000 296.658 -291.223 0.988123 -8961.7 1435.19 -7526.51 24546.1
714000 302.233 176.428 0.988123 -8920.89 1462.16 -7458.73 24546.1
715000 296.819 -91.5628 0.988123 -8918.64 1435.96 -7482.68 24546.1
716000 297.294 -488.948 0.988123 -8908.65 1438.26 -7470.39 24546.1
717000 301.59 -55.2976 0.988123 -8902.68 1459.05 -7443.63 24546.1
718000 298.951 -267.331 0.988123 -8950.11 1446.28 -7503.83 24546.1
719000 303.964 -115.216 0.988123 -8928.48 1470.53 -7457.95 24546.1
720000 298.979 -588.536 0.988123 -8990.62 1446.42 -7544.21 24546.1
721000 299.172 50.2237 0.988123 -8988.51 1447.35 -7541.16 24546.1
722000 302.287 -155.392 0.988123 -8955.33 1462.42 -7492.91 24546.1
723000 298.844 93.7252 0.988123 -8977.84 1445.76 -7532.08 24546.1
724000 293.714 -140.605 0.988123 -9010.87 1420.94 -7589.92 24546.1
725000 294.449 -313.683 0.988123 -8969.44 1424.5 -7544.94 24546.1
726000 298.503 -189.113 0.988123 -8944.67 1444.11 -7500.55 24546.1
727000 294.266 -182.262 0.988123 -9001.58 1423.62 -7577.97 24546.1
728000 298.659 -87.786 0.988123 -8957.01 1444.87 -7512.14 24546.1
729000 296.562 -390.737 0.988123 -8938.49 1434.72 -7503.77 24546.1
730000 290.783 -107.736 0.988123 -8988.05 1406.76 -7581.28 24546.1
731000 302.943 -126.672 0.988123 -8956.01 1465.59 -7490.42 24546.1
732000 293.482 -28.5008 0.988123 -8977.75 1419.82 -7557.93 24546.1
733000 294.245 -226.231 0.988123 -8981.38 1423.51 -7557.87 24546.1
734000 298.255 -308.345 0.988123 -8910.77 1442.91 -7467.86 24546.1
735000 301.413 -45.1116 0.988123 -8878.73 1458.19 -7420.53 24546.1
736000 301.128 229.951 0.988123 -8963.05 1456.81 -7506.24 24546.1
737000 294.187 205.347 0.988123 -8987.45 1423.23 -7564.22 24546.1
738000 302.417 -318.4 0.988123 -8938.23 1463.05 -7475.18 24546.1
739000 298.469 207.567 0.988123 -8982.83 1443.95 -7538.88 24546.1
740000 297.934 -525.242 0.988123 -8961.65 1441.36 -7520.29 24546.1
741000 299.517 -177.479 0.988123 -8920.74 1449.02 -7471.72 24546.1
742000 297.653 -473.255 0.988123 -8922.32 1440 -7482.32 24546.1
743000 303.419 -150.83 0.988123 -8905.41 1467.9 -7437.51 24546.1
744000 296.061 173.903 0.988123 -8957.68 1432.3 -7525.38 24546.1
745000 304.353 170.437 0.988123 -8950.08 1472.42 -7477.66 24546.1
746000 296.975 -153.226 0.988123 -8919.48 1436.72 -7482.76 24546.1
747000 296.256 252.927 0.988123 -8948 1433.24 -7514.75 24546.1
748000 301.672 -83.8909 0.988123 -8936.35 1459.44 -7476.91 24546.1
749000 298.575 172.295 0.988123 -8929.96 1444.46 -7485.5 24546.1
750000 296.04 -290.279 0.988123 -8953.39 1432.2 -7521.19 24546.1
751000 304.051 355.986 0.988123 -8869.26 1470.95 -7398.3 24546.1
752000 300.681 -346.443 0.988123 -8934.75 1454.65 -7480.1 24546.1
753000 292.803 -125.3 0.988123 -8956.05 1416.54 -7539.51 24546.1
754000 300.616 265.245 0.988123 -8918.79 1454.34 -7464.45 24546.1
755000 298.14 56.9017 0.988123 -8982.23 1442.36 -7539.87 24546.1
756000 301.215 382.503 0.988123 -8956.13 1457.24 -7498.89 24546.1
757000 300.245 208.049 0.988123 -8954.84 1452.54 -7502.3 24546.1
758000 296.927 -122.375 0.988123 -8985.73 1436.49 -7549.24 24546.1
759000 304.226 214.209 0.988123 -8933.7 1471.8 -7461.9 24546.1
760000 297.85 62.0823 0.988123 -8965.22 1440.96 -7524.26 24546.1
761000 299.852 -155.569 0.988123 -8950.49 1450.64 -7499.85 24546.1
762000 295.822 34.8042 0.988123 -9004.11 1431.15 -7572.97 24546.1
763000 297.088 500.16 0.988123 -8952.81 1437.27 -7515.54 24546.1
764000 297.988 -69.7486 0.988123 -8928.26 1441.62 -7486.64 24546.1
765000 298.728 -272.065 0.988123 -8881.29 1445.2 -7436.09 24546.1
766000 297.52 147.856 0.988123 -8882.06 1439.36 -7442.7 24546.1
767000 298.727 -184.666 0.988123 -8911.79 1445.2 -7466.59 24546.1
768000 301.086 -224.506 0.988123 -8861.68 1456.61 -7405.07 24546.1
769000 299.795 -54.5053 0.988123 -8906.23 1450.37 -7455.86 24546.1
770000 298.22 -109.374 0.988123 -8922.35 1442.75 -7479.6 24546.1
771000 302.18 8.51714 0.988123 -8887.95 1461.9 -7426.05 24546.1
772000 296.574 -501.165 0.988123 -8924.53 1434.78 -7489.75 24546.1
773000 300.584 -42.4755 0.988123 -8892.44 1454.18 -7438.26 24546.1
774000 301.882 -129.649 0.988123 -8878.48 1460.46 -7418.02 24546.1
775000 295.252 -301.577 0.988123 -8931.81 1428.39 -7503.42 24546.1
776000 301.623 7.55117 0.988123 -8894.19 1459.21 -7434.98 24546.1
777000 300.426 -260.376 0.988123 -8938.9 1453.42 -7485.48 24546.1
778000 296.115 -307.259 0.988123 -8948.49 1432.56 -7515.93 24546.1
779000 302.711 -277.502 0.988123 -8926.64 1464.47 -7462.17 24546.1
780000 296.45 13.9854 0.988123 -8951.75 1434.18 -7517.57 24546.1
781000 297.348 -32.4162 0.988123 -8911.96 1438.53 -7473.44 24546.1
782000 298.827 -205.888 0.988123 -8889.18 1445.68 -7443.5 24546.1
783000 295.168 15.6759 0.988123 -8910.68 1427.98 -7482.7 24546.1
784000 294.918 -295.066 0.988123 -8929.41 1426.77 -7502.63 24546.1
785000 301.911 -141.438 0.988123 -8917.41 1460.6 -7456.81 24546.1
786000 297.661 38.3977 0.988123 -8936.95 1440.04 -7496.91 24546.1
787000 303.363 128.177 0.988123 -8909.7 1467.63 -7442.07 24546.1
788000 303.206 -313.157 0.988123 -8914.36 1466.87 -7447.49 24546.1
789000 296.349 -156.131 0.988123 -8959.77 1433.69 -7526.07 24546.1
790000 298.139 -476.431 0.988123 -8914.07 1442.36 -7471.72 24546.1
791000 301.106 -228.963 0.988123 -8958.27 1456.71 -7501.56 24546.1
792000 297.189 -157.584 0.988123 -8996.14 1437.76 -7558.38 24546.1
793000 291.38 -320.822 0.988123 -9001.4 1409.66 -7591.75 24546.1
794000 300.7 -291.584 0.988123 -8941.04 1454.74 -7486.3 24546.1
795000 297.127 -379.861 0.988123 -8974.79 1437.46 -7537.34 24546.1
796000 297.485 -441.225 0.988123 -9022.02 1439.19 -7582.83 24546.1
797000 293.777 278.852 0.988123 -9057.71 1421.25 -7636.46 24546.1
798000 298.12 -487.097 0.988123 -8988.42 1442.26 -7546.15 24546.1
799000 298.329 -198.775 0.988123 -8924.45 1443.27 -7481.17 24546.1
800000 301.778 41.5614 0.988123 -8910.47 1459.96 -7450.51 24546.1
801000 295.425 -532.039 0.988123 -8943.86 1429.23 -7514.64 24546.1
802000 295.901 -358.339 0.988123 -8979.21 1431.53 -7547.69 24546.1
803000 292.094 -185.271 0.988123 -9003.76 1413.11 -7590.65 24546.1
804000 295.695 -440.576 0.988123 -8953.39 1430.53 -7522.86 24546.1
805000 301.493 -469.037 0.988123 -8909.21 1458.58 -7450.63 24546.1
806000 289.929 -444.349 0.988123 -8927.56 1402.64 -7524.92 24546.1
807000 297.473 -34.3171 0.988123 -8891.67 1439.13 -7452.54 24546.1
808000 296.506 -419.191 0.988123 -8901.77 1434.45 -7467.32 24546.1
809000 296.702 -353.905 0.988123 -8954.19 1435.4 -7518.78 24546.1
810000 298.062 -501.968 0.988123 -8918.56 1441.98 -7476.58 24546.1
811000 302.648 -109.401 0.988123 -8884.24 1464.17 -7420.08 24546.1
812000 299.435 -105.097 0.988123 -8980.25 1448.62 -7531.63 24546.1
813000 297.842 65.3649 0.988123 -8975.9 1440.92 -7534.98 24546.1
814000 300.642 36.8945 0.988123 -8919.55 1454.46 -7465.09 24546.1
815000 297.053 -230.882 0.988123 -8959.52 1437.1 -7522.42 24546.1
816000 293.68 -4.34027 0.988123 -8982.53 1420.78 -7561.75 24546.1
817000 302.367 -155.784 0.988123 -8972.81 1462.81 -7510 24546.1
818000 300.649 -334.383 0.988123 -8933.16 1454.5 -7478.67 24546.1
819000 300.619 -126.517 0.988123 -8857.7 1454.35 -7403.34 24546.1
820000 293.879 -255.191 0.988123 -8911.78 1421.74 -7490.04 24546.1
821000 303.28 33.405 0.988123 -8873.86 1467.22 -7406.63 24546.1
822000 301.458 -349.13 0.988123 -8907.97 1458.41 -7449.56 24546.1
823000 294.926 69.6011 0.988123 -8946.43 1426.81 -7519.62 24546.1
824000 302.708 224.58 0.988123 -8902.04 1464.46 -7437.58 24546.1
825000 293.92 -299.897 0.988123 -8898.05 1421.94 -7476.11 24546.1
826000 298.645 -179.755 0.988123 -8898.31 1444.8 -7453.51 24546.1
827000 295.728 -578.25 0.988123 -8915.75 1430.69 -7485.06 24546.1
828000 294.995 -336.966 0.988123 -8958.15 1427.14 -7531.01 24546.1
829000 299.644 -227.828 0.988123 -8913.47 1449.63 -7463.83 24546.1
830000 295.84 -297.229 0.988123 -8969.91 1431.23 -7538.67 24546.1
831000 293.609 68.8809 0.988123 -8948.44 1420.44 -7528 24546.1
832000 297.563 88.5103 0.988123 -8932.81 1439.57 -7493.24 24546.1
833000 291.02 -17.0411 0.988123 -8993.53 1407.91 -7585.61 24546.1
834000 295.356 -15.7731 0.988123 -8961.63 1428.89 -7532.74 24546.1
835000 300.863 74.5425 0.988123 -8916.08 1455.53 -7460.55 24546.1
836000 292.486 -236.919 0.988123 -8947.64 1415.01 -7532.63 24546.1
837000 300.763 160.146 0.988123 -8925.08 1455.05 -7470.03 24546.1
838000 294.245 -294.857 0.988123 -8956.22 1423.51 -7532.71 24546.1
839000 298.83 -253.667 0.988123 -8928.62 1445.69 -7482.92 24546.1
840000 299.181 232.339 0.988123 -8924.15 1447.4 -7476.76 24546.1
841000 297.083 420.584 0.988123 -8964.89 1437.25 -7527.65 24546.1
842000 299.081 112.078 0.988123 -8923.23 1446.91 -7476.32 24546.1
843000 301.842 -86.591 0.988123 -8957.61 1460.27 -7497.35 24546.1
844000 296.938 355.923 0.988123 -8987.31 1436.54 -7550.77 24546.1
845000 302.382 70.404 0.988123 -8931.98 1462.88 -7469.1 24546.1
846000 294.565 -27.8325 0.988123 -8973.25 1425.06 -7548.18 24546.1
847000 302.093 200.756 0.988123 -8933.06 1461.48 -7471.57 24546.1
848000 296.274 -145.38 0.988123 -8903.12 1433.33 -7469.79 24546.1
849000 300.992 232.498 0.988123 -8915.58 1456.16 -7459.43 24546.1
850000 298.833 44.915 0.988123 -8895.03 1445.71 -7449.32 24546.1
851000 296.022 -359.048 0.988123 -8937.38 1432.11 -7505.26 24546.1
852000 305.894 -219.171 0.988123 -8871.47 1479.87 -7391.6 24546.1
853000 301.602 -514.883 0.988123 -8903.48 1459.11 -7444.37 24546.1
854000 295.742 -58.6849 0.988123 -8909.71 1430.75 -7478.96 24546.1
855000 297.456 -256.571 0.988123 -8938.2 1439.05 -7499.15 24546.1
856000 299.955 -202.17 0.988123 -8905.34 1451.14 -7454.2 24546.1
857000 295.792 -148.874 0.988123 -8995.33 1431 -7564.34 24546.1
858000 298.305 -129.839 0.988123 -8944.33 1443.15 -7501.17 24546.1
859000 297.728 -475.282 0.988123 -8907.81 1440.36 -7467.45 24546.1
860000 304.812 173.186 0.988123 -8875.84 1474.63 -7401.2 24546.1
861000 298.86 -219.139 0.988123 -8941.17 1445.84 -7495.33 24546.1
862000 295.656 -247.5 0.988123 -8987.55 1430.34 -7557.21 24546.1
863000 293.348 -523.323 0.988123 -8995.91 1419.18 -7576.73 24546.1
864000 300.873 123.199 0.988123 -8955.03 1455.58 -7499.45 24546.1
865000 296.903 -394.957 0.988123 -8955.65 1436.37 -7519.28 24546.1
866000 292.263 -205.945 0.988123 -8967.84 1413.93 -7553.91 24546.1
867000 295.791 -705.494 0.988123 -8899.99 1430.99 -7468.99 24546.1
868000 301.765 -30.3471 0.988123 -8856.78 1459.89 -7396.88 24546.1
869000 301.208 -117.33 0.988123 -8900.94 1457.2 -7443.74 24546.1
870000 294.82 167.573 0.988123 -8928.19 1426.3 -7501.9 24546.1
871000 301.521 241.135 0.988123 -8883.69 1458.71 -7424.98 24546.1
872000 295.577 -167.141 0.988123 -8900.57 1429.96 -7470.61 24546.1
873000 297.174 48.8155 0.988123 -8993.22 1437.69 -7555.54 24546.1
874000 297.262 -215.727 0.988123 -8969.38 1438.11 -7531.27 24546.1
875000 300.195 263.305 0.988123 -8903.91 1452.3 -7451.62 24546.1
876000 291.585 -133.195 0.988123 -8948.3 1410.65 -7537.65 24546.1
877000 297.13 -373.942 0.988123 -8941.51 1437.47 -7504.04 24546.1
878000 299.865 -601.971 0.988123 -8877.35 1450.7 -7426.65 24546.1
879000 301.488 27.8053 0.988123 -8914.44 1458.56 -7455.89 24546.1
880000 296.456 -74.8694 0.988123 -8920.1 1434.21 -7485.89 24546.1
881000 297.241 -32.4333 0.988123 -8915.31 1438.01 -7477.3 24546.1
882000 302.381 -240.311 0.988123 -8874.65 1462.88 -7411.77 24546.1
883000 296.946 -345.822 0.988123 -8940.56 1436.58 -7503.98 24546.1
884000 294.157 -188.089 0.988123 -8946.07 1423.09 -7522.98 24546.1
885000 301.118 190.628 0.988123 -8917.93 1456.77 -7461.16 24546.1
886000 296.068 -297.242 0.988123 -8928.37 1432.33 -7496.04 24546.1
887000 298.395 24.0919 0.988123 -8957.7 1443.59 -7514.11 24546.1
888000 297.513 13.9786 0.988123 -8934.87 1439.33 -7495.54 24546.1
889000 300.205 -55.9006 0.988123 -8933.9 1452.35 -7481.55 24546.1
890000 296.862 -174.12 0.988123 -8972.62 1436.18 -7536.45 24546.1
891000 300.247 1.19255 0.988123 -8945.79 1452.55 -7493.24 24546.1
892000 302.16 -248.034 0.988123 -8903.73 1461.81 -7441.93 24546.1
893000 296.249 -356.525 0.988123 -8957.42 1433.21 -7524.21 24546.1
894000 292.973 95.8402 0.988123 -8998.02 1417.36 -7580.65 24546.1
895000 297.206 -263.987 0.988123 -8973.75 1437.84 -7535.92 24546.1
896000 301.105 -205.091 0.988123 -8917.02 1456.7 -7460.31 24546.1
897000 294.927 -55.7271 0.988123 -8956.46 1426.82 -7529.65 24546.1
898000 294.52 174.864 0.988123 -8984.7 1424.85 -7559.86 24546.1
899000 299.13 238.855 0.988123 -8953.95 1447.15 -7506.8 24546.1
900000 291.717 -164.069 0.988123 -8990.16 1411.28 -7578.87 24546.1
901000 300.372 145.921 0.988123 -8954 1453.16 -7500.85 24546.1
902000 293.525 -442.844 0.988123 -8942.89 1420.03 -7522.86 24546.1
903000 301.945 -395.173 0.988123 -8908.91 1460.77 -7448.14 24546.1
904000 297.806 -270.111 0.988123 -8971.87 1440.74 -7531.13 24546.1
905000 298.058 76.8102 0.988123 -8948.35 1441.96 -7506.39 24546.1
906000 306.211 5.52434 0.988123 -8876.82 1481.41 -7395.41 24546.1
907000 302.082 53.9087 0.988123 -8924.49 1461.43 -7463.06 24546.1
908000 294.328 -428.351 0.988123 -8979.79 1423.92 -7555.88 24546.1
909000 302.795 -112.625 0.988123 -8949.4 1464.88 -7484.53 24546.1
910000 293.898 -215.856 0.988123 -8944.97 1421.84 -7523.14 24546.1
911000 299.99 -152.283 0.988123 -8892.04 1451.31 -7440.74 24546.1
912000 300.424 -432.165 0.988123 -8916.39 1453.41 -7462.99 24546.1
913000 293.621 -331.054 0.988123 -8918.44 1420.49 -7497.94 24546.1
914000 300.528 112.45 0.988123 -8939.25 1453.91 -7485.33 24546.1
915000 298.205 13.6037 0.988123 -8989.39 1442.67 -7546.72 24546.1
916000 292.236 -71.4607 0.988123 -9014.43 1413.8 -7600.64 24546.1
917000 296.174 27.2043 0.988123 -8980.72 1432.85 -7547.88 24546.1
918000 303.193 -232.756 0.988123 -8929.2 1466.8 -7462.4 24546.1
919000 302.517 -108.195 0.988123 -8898.82 1463.53 -7435.29 24546.1
920000 298.326 12.7987 0.988123 -8930.55 1443.26 -7487.29 24546.1
921000 293.653 163.138 0.988123 -8963.9 1420.65 -7543.25 24546.1
922000 298.93 71.0463 0.988123 -8940.75 1446.18 -7494.57 24546.1
923000 298.042 -164.077 0.988123 -8939.1 1441.88 -7497.22 24546.1
924000 301.624 242.686 0.988123 -8920.4 1459.21 -7461.19 24546.1
925000 296.497 -445.479 0.988123 -8954.31 1434.41 -7519.9 24546.1
926000 301.376 -330.218 0.988123 -8919.85 1458.01 -7461.84 24546.1
927000 302.716 72.1568 0.988123 -8885.44 1464.5 -7420.94 24546.1
928000 295.831 -7.25627 0.988123 -8949.51 1431.19 -7518.32 24546.1
929000 301.08 -279.145 0.988123 -8917.91 1456.58 -7461.33 24546.1
930000 302.569 -0.858295 0.988123 -8966.57 1463.78 -7502.79 24546.1
931000 297.532 65.1554 0.988123 -8978.66 1439.42 -7539.25 24546.1
932000 301.99 183.28 0.988123 -8934.12 1460.98 -7473.14 24546.1
933000 297.943 -211.276 0.988123 -8931.09 1441.41 -7489.69 24546.1
934000 302.67 -162.815 0.988123 -8927.4 1464.27 -7463.13 24546.1
935000 296.746 -245.114 0.988123 -8926.8 1435.61 -7491.19 24546.1
936000 294.845 -36.7176 0.988123 -8975.51 1426.42 -7549.09 24546.1
937000 298.829 -347.05 0.988123 -8919.11 1445.69 -7473.42 24546.1
938000 299.817 -199.807 0.988123 -8956.78 1450.47 -7506.31 24546.1
939000 296.825 26.8031 0.988123 -8986.96 1436 -7550.96 24546.1
940000 299.566 -184.457 0.988123 -8938.43 1449.25 -7489.18 24546.1
941000 296.72 -17.4564 0.988123 -8933.92 1435.49 -7498.43 24546.1
942000 295.224 143.156 0.988123 -8949.52 1428.25 -7521.27 24546.1
943000 299.186 -404.601 0.988123 -8916.25 1447.42 -7468.83 24546.1
944000 293.599 -269.319 0.988123 -8963.39 1420.39 -7543 24546.1
945000 301.529 -302.526 0.988123 -8967.9 1458.75 -7509.15 24546.1
946000 304.427 -112.906 0.988123 -8903.24 1472.78 -7430.47 24546.1
947000 296.434 59.7141 0.988123 -8939.37 1434.1 -7505.27 24546.1
948000 297.188 -333.682 0.988123 -8930.5 1437.75 -7492.75 24546.1
949000 301.584 116.47 0.988123 -8905.81 1459.02 -7446.79 24546.1
950000 298.044 -386.126 0.988123 -8947.35 1441.89 -7505.45 24546.1
951000 295.983 -158.965 0.988123 -8949.15 1431.92 -7517.23 24546.1
952000 299.313 118.621 0.988123 -8938.93 1448.03 -7490.9 24546.1
953000 300.812 177.671 0.988123 -8945.08 1455.28 -7489.8 24546.1
954000 296.528 -254.905 0.988123 -8995.13 1434.56 -7560.57 24546.1
955000 298.229 -217.678 0.988123 -8923.79 1442.79 -7481 24546.1
956000 295.62 -26.8152 0.988123 -8940.57 1430.17 -7510.4 24546.1
957000 300.909 -2.49259 0.988123 -8946.94 1455.75 -7491.18 24546.1
958000 297.088 -368.316 0.988123 -8904.54 1437.27 -7467.27 24546.1
959000 295.156 -255.983 0.988123 -8966.6 1427.92 -7538.68 24546.1
960000 298.487 -154.247 0.988123 -8968.26 1444.04 -7524.23 24546.1
961000 298.771 -604.446 0.988123 -8928.22 1445.41 -7482.81 24546.1
962000 292.114 -539.728 0.988123 -9016.54 1413.21 -7603.34 24546.1
963000 294.545 -345.852 0.988123 -9004.51 1424.97 -7579.55 24546.1
964000 301.414 123.27 0.988123 -8954.36 1458.2 -7496.16 24546.1
965000 305.265 95.1377 0.988123 -8888.45 1476.83 -7411.63 24546.1
966000 300.484 -15.2305 0.988123 -8959.1 1453.7 -7505.4 24546.1
967000 296.119 -221.904 0.988123 -8948.55 1432.58 -7515.97 24546.1
968000 300.024 94.9451 0.988123 -8892.52 1451.47 -7441.05 24546.1
969000 297.181 -52.5602 0.988123 -8939.65 1437.72 -7501.93 24546.1
970000 302.466 124.72 0.988123 -8906.84 1463.29 -7443.55 24546.1
971000 297.21 170.607 0.988123 -8946.69 1437.86 -7508.83 24546.1
972000 299.258 -286.256 0.988123 -8932.81 1447.77 -7485.04 24546.1
973000 301.811 74.9535 0.988123 -8915.84 1460.12 -7455.72 24546.1
974000 297.45 -422.599 0.988123 -8946.62 1439.02 -7507.61 24546.1
975000 292.592 -294.59 0.988123 -9001.61 1415.52 -7586.09 24546.1
976000 300.484 159.461 0.988123 -8987.89 1453.7 -7534.19 24546.1
977000 297.765 278.541 0.988123 -8965.17 1440.54 -7524.62 24546.1
978000 293.352 158.552 0.988123 -8990.48 1419.19 -7571.29 24546.1
979000 297.614 48.2163 0.988123 -8913.15 1439.81 -7473.34 24546.1
980000 295.107 -403.461 0.988123 -8946.06 1427.68 -7518.37 24546.1
981000 295.548 -314.856 0.988123 -9010.22 1429.82 -7580.41 24546.1
982000 302.89 25.3008 0.988123 -8953.18 1465.34 -7487.84 24546.1
983000 295.005 -260.073 0.988123 -8983.98 1427.19 -7556.79 24546.1
984000 299.33 -35.137 0.988123 -9000.51 1448.12 -7552.39 24546.1
985000 296.685 -26.783 0.988123 -8921.27 1435.32 -7485.95 24546.1
986000 299.059 -111.257 0.988123 -8928.38 1446.8 -7481.58 24546.1
987000 296.984 -295.777 0.988123 -8980.91 1436.76 -7544.15 24546.1
988000 298.151 39.0564 0.988123 -8934.42 1442.41 -7492.01 24546.1
989000 295.032 -511.177 0.988123 -8933.33 1427.32 -7506.01 24546.1
990000 298.488 -331.954 0.988123 -8880.22 1444.04 -7436.17 24546.1
991000 296.637 -362.408 0.988123 -8905.47 1435.09 -7470.38 24546.1
992000 295.259 -131.981 0.988123 -8920.62 1428.42 -7492.2 24546.1
993000 301.848 64.7284 0.988123 -8887.52 1460.3 -7427.22 24546.1
994000 296.064 -19.3867 0.988123 -8887.9 1432.32 -7455.59 24546.1
995000 294.362 -308.956 0.988123 -8959.71 1424.08 -7535.63 24546.1
996000 291.277 -632.07 0.988123 -8972.4 1409.15 -7563.25 24546.1
997000 302.434 19.9907 0.988123 -8933.09 1463.13 -7469.96 24546.1
998000 296.724 -176.83 0.988123 -8981.91 1435.51 -7546.4 24546.1
999000 295.813 -76.342 0.988123 -8949.3 1431.1 -7518.2 24546.1
1000000 297.319 -639.232 0.988123 -8920.27 1438.39 -7481.88 24546.1
